ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Location Code,Community School Sup Name,FSC Location Code,FSC Director Name,FSC Director Title,FSC Director Phone,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent
20K686,K686,Brooklyn School of Inquiry,332000010686,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2009,Open,K237,50 AVENUE P,BROOKLYN,NY,11204,3066180001,42800,311,44,BK29,Bensonhurst East,Eric Havlik,PRINCIPAL,718-621-5730,718-621-5735,21,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",K820,"COSTANTINO, KARINA",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
20K748,K748,P.S. 748 Brooklyn School for Global Scholars,332000010748,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2010,Open,K163,1664 BENSON AVENUE,BROOKLYN,NY,11214,3063990040,18000,311,43,BK27,Bath Beach,Ursula Annio,PRINCIPAL,718-382-3130,718-382-3140,20,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",K820,"COSTANTINO, KARINA",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
20K768,K768,District 20 Pre-K Center,,DOE,General Academic,District Pre-K Center,PK,,Jul 1 2015,Open,K453,8501 5TH AVENUE,BROOKLYN,NY,11209,3060360001,14200,310,43,BK31,Bay Ridge,Dianne Gounardes,PRINCIPAL,,,20,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",K820,"COSTANTINO, KARINA",,,,,,,
20K971,K971,"School of Math, Science, and Healthy Living",332000010971,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2010,Open,K971,6214 4TH AVENUE,BROOKLYN,NY,11220,3057990038,7200,307,38,BK32,Sunset Park West,Ruth Stanislaus,PRINCIPAL,718-765-2200,718-765-2205,20,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",K820,"COSTANTINO, KARINA",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K090,K090,P.S. 90 Edna Cohen School,332100010090,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1965,Open,K090,2840 WEST 12 STREET,BROOKLYN,NY,11224,3072660040,35000,313,47,BK23,West Brighton,GRETA HAWKINS,PRINCIPAL,718-787-3333,718-787-3335,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K095,K095,P.S. 095 The Gravesend,332100010095,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1915,Open,K095,345 VAN SICKLEN STREET,BROOKLYN,NY,11223,3071230066,39800,315,47,BK26,Gravesend,Janet Ndzibah,PRINCIPAL,718-449-5050,718-449-3047,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K096,K096,I.S. 096 Seth Low,332100010096,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1929,Open,K096,99 AVENUE P,BROOKLYN,NY,11204,3065950033,43000,311,44,BK29,Bensonhurst East,Erin Lynch,PRINCIPAL,718-236-1344,718-236-2397,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K097,K097,P.S. 97 The Highlawn,332100010097,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1921,Open,K097,1855 STILLWELL AVENUE,BROOKLYN,NY,11223,3066670024,40400,311,47,BK29,Bensonhurst East,Irina Cabello,PRINCIPAL,718-627-7550,718-627-7555,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K098,K098,I.S. 98 Bay Academy,332100010098,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jun 20 1997,Open,K043,1401 EMMONS AVENUE,BROOKLYN,NY,11235,3087670026,60800,315,48,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,MARIA TIMO,PRINCIPAL,718-891-9005,718-646-7250,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K099,K099,P.S. 099 Isaac Asimov,332100010099,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1914,Open,K099,1120 EAST 10 STREET,BROOKLYN,NY,11230,3065350011,45400,312,44,BK46,Ocean Parkway South,GREGORY PIRRAGLIA,PRINCIPAL,718-338-9201,718-951-0418,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K100,K100,P.S. 100 The Coney Island School,332100010100,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1924,Open,K100,2951 WEST 3 STREET,BROOKLYN,NY,11224,3072810001,35602,313,48,BK23,West Brighton,Chiara Spagnolo,PRINCIPAL,718-382-2760,718-382-2765,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K101,K101,P.S. 101 The Verrazano,332100010101,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,K101,2360 BENSON AVENUE,BROOKLYN,NY,11214,3068750032,30200,311,47,BK29,Bensonhurst East,GREGG KORROL,PRINCIPAL,718-372-0221,718-372-1873,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K121,K121,P.S. 121 Nelson A. Rockefeller,332100010121,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1929,Open,K121,5301 20 AVENUE,BROOKLYN,NY,11204,3054951101,46400,312,44,BK88,Borough Park,Anthony Mungioli,PRINCIPAL,718-377-8845,718-252-4075,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K128,K128,P.S. 128 Bensonhurst,332100010128,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1900,Open,K128,2075 84 STREET,BROOKLYN,NY,11214,3063290032,28800,311,47,BK28,Bensonhurst West,Jessica Drzewucki,PRINCIPAL,718-373-5900,718-266-6254,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K153,K153,P.S. 153 Homecrest,332100010153,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1908,Open,K153,1970 HOMECREST AVENUE,BROOKLYN,NY,11229,3072910030,55600,315,48,BK25,Homecrest,CARL SANTA MARIA,PRINCIPAL,718-375-4484,718-375-4439,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K177,K177,P.S. 177 The Marlboro,332100010177,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1924,Open,K177,346 AVENUE P,BROOKLYN,NY,11204,3066310001,42400,311,44,BK29,Bensonhurst East,Ann marie Lettieri Baker,PRINCIPAL,718-375-9506,718-375-4450,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K188,K188,P.S. 188 Michael E. Berdy,332100010188,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1924,Open,K188,3314 NEPTUNE AVENUE,BROOKLYN,NY,11224,3070060001,32800,313,47,BK21,Seagate-Coney Island,Janice Dalton,PRINCIPAL,718-265-7580,718-265-7589,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K199,K199,P.S. 199 Frederick Wachtel,332100010199,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1930,Open,K199,1100 ELM AVENUE,BROOKLYN,NY,11230,3067400025,76800,314,48,BK43,Midwood,ROSALIA BACARELLA,PRINCIPAL,718-339-1422,718-336-5562,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K209,K209,P.S. 209 Margaret Mead,332100010209,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1930,Open,K209,2609 EAST 7 STREET,BROOKLYN,NY,11235,3072440001,37000,313,48,BK19,Brighton Beach,FRANCES NOVELLALOCURCIO,PRINCIPAL,718-743-1954,718-743-6361,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K212,K212,P.S. 212 Lady Deborah Moody,332100010212,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1925,Open,K212,87 BAY 49 STREET,BROOKLYN,NY,11214,3069170001,31400,313,47,BK26,Gravesend,Rina Horne,PRINCIPAL,718-266-4841,718-266-7080,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K215,K215,P.S. 215 Morris H. Weiss,332100010215,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1925,Open,K215,415 AVENUE S,BROOKLYN,NY,11223,3066810169,41401,315,47,BK25,Homecrest,ANTONELLA BOVE,PRINCIPAL,718-339-2464,718-998-7235,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K216,K216,P.S. 216 Arturo Toscanini,332100010216,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1925,Open,K216,350 AVENUE X,BROOKLYN,NY,11223,3071960001,37401,315,47,BK26,Gravesend,Donna Neglia,PRINCIPAL,718-645-2862,718-645-2610,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K225,K225,P.S. K225 - The Eileen E. Zaglin,332100010225,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1928,Open,K225,1075 OCEAN VIEW AVENUE,BROOKLYN,NY,11235,3087120056,61004,313,48,BK19,Brighton Beach,Michael Cosmai,PRINCIPAL,718-743-9793,718-743-7096,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K226,K226,P.S. 226 Alfred De B. Mason,332100010226,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1930,Open,K226,6006 23 AVENUE,BROOKLYN,NY,11204,3065490024,44600,312,44,BK88,Borough Park,Evan Klein,PRINCIPAL,718-234-4940,718-234-4945,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K228,K228,I.S. 228 David A. Boody,332100010228,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1930,Open,K228,228 AVENUE S,BROOKLYN,NY,11223,3070840001,41000,311,47,BK29,Bensonhurst East,DOMINICK DANGELO,PRINCIPAL,718-375-7635,718-376-1209,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K238,K238,P.S. 238 Anne Sullivan,332100010238,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1931,Open,K238,1633 EAST 8 STREET,BROOKLYN,NY,11223,3066400013,42000,315,44,BK25,Homecrest,HARLA JOY MUSOFF WEISS,PRINCIPAL,718-339-4355,718-998-4351,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K239,K239,Mark Twain I.S. 239 for the Gifted & Talented,332100010239,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1937,Open,K239,2401 NEPTUNE AVENUE,BROOKLYN,NY,11224,3069650140,33000,313,47,BK21,Seagate-Coney Island,Karen Ditolla,PRINCIPAL,718-266-0814,718-266-1693,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K253,K253,P.S. 253,332100010253,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1938,Open,K253,601 OCEANVIEW AVENUE,BROOKLYN,NY,11235,3086660610,36400,313,48,BK19,Brighton Beach,LISA DITILLO SPERONI,PRINCIPAL,718-332-3331,718-743-7194,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K281,K281,I.S. 281 Joseph B Cavallaro,332100010281,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1966,Open,K281,8787 24 AVENUE,BROOKLYN,NY,11214,3068910001,30400,311,47,BK29,Bensonhurst East,Maria Bender,PRINCIPAL,718-996-6706,718-996-4186,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K288,K288,P.S. 288 The Shirley Tanyhill,332100010288,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1962,Open,K288,2950 WEST 25 STREET,BROOKLYN,NY,11224,3070540045,34200,313,47,BK21,Seagate-Coney Island,Qadir Dixon,PRINCIPAL,718-382-2100,718-382-2111,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K303,K303,I.S. 303 Herbert S. Eisenberg,332100010303,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1965,Open,K303,501 WEST AVENUE,BROOKLYN,NY,11224,3072500025,35400,313,47,BK23,West Brighton,CARMEN AMADOR,PRINCIPAL,718-996-0100,718-996-3785,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K329,K329,P.S. 329 Surfside,332100010329,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1974,Open,K329,2929 WEST 30 STREET,BROOKLYN,NY,11224,3070510001,34200,313,47,BK21,Seagate-Coney Island,SALEMA MARBURY,PRINCIPAL,718-787-3460,718-787-3471,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
21K337,K337,International High School at Lafayette,332100011337,DOE,General Academic,High school,"08,09,10,11,12","09,10,11,12",Jul 1 2005,Open,K400,2630 BENSON AVENUE,BROOKLYN,NY,11214,3068830001,30600,313,47,BK26,Gravesend,Jon Harriman,PRINCIPAL,718-333-7860,718-333-7861,21,21,HS12,,"PELLES, KATHY",HS12,,AFSA,"ANORMALIZA, ALEXANDRA",FSC Executive Director,718-935-5618,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY"
21K344,K344,Rachel Carson High School for Coastal Studies,332100011344,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,K303,521 WEST AVENUE,BROOKLYN,NY,11224,3072500025,35400,313,47,BK23,West Brighton,EDWARD WILENSKY,PRINCIPAL,718-265-0329,718-372-2514,21,21,HS06,,"PRAYOR, MICHAEL",HS06,,KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL"
21K348,K348,High School of Sports Management,332100011348,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,K400,2630 BENSON AVENUE,BROOKLYN,NY,11214,3068830001,30600,313,47,BK26,Gravesend,DEREK CRADLE,I.A. PRINCIPAL,718-333-7650,718-333-7675,21,21,HS06,,"PRAYOR, MICHAEL",HS06,,KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL"
21K410,K410,Abraham Lincoln High School,332100011410,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1930,Open,K410,2800 OCEAN PARKWAY,BROOKLYN,NY,11235,3072540001,35400,313,47,BK23,West Brighton,A HOOGENBOOM,PRINCIPAL,718-333-7400,718-946-5035,21,21,HS06,,"PRAYOR, MICHAEL",HS06,,KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL"
21K468,K468,Kingsborough Early College School,332100011468,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2006,Open,K400,2630 BENSON AVENUE,BROOKLYN,NY,11214,3068830001,30600,313,47,BK26,Gravesend,Tracee Murren,I.A. PRINCIPAL,718-333-7850,718-333-7875,21,21,HS03,,"WALSH, FRED",HS03,,AFSA,"ANORMALIZA, ALEXANDRA",FSC Executive Director,718-935-5618,HS03,H.S. Network 03 Superintendent Office,"WALSH, FRED"
21K525,K525,Edward R. Murrow High School,332100011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1974,Open,K525,1600 AVENUE L,BROOKLYN,NY,11230,3067340109,76800,314,44,BK43,Midwood,Allen Barge,PRINCIPAL,718-258-9283,718-252-2611,21,21,HS06,,"PRAYOR, MICHAEL",HS06,,KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL"
21K540,K540,John Dewey High School,332100011540,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1969,Open,K540,50 AVENUE X,BROOKLYN,NY,11223,3071850020,30800,313,47,BK26,Gravesend,CONNIE HAMILTON,PRINCIPAL,718-373-6400,718-266-4385,21,21,HS06,,"PRAYOR, MICHAEL",HS06,,KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL"
21K559,K559,Life Academy High School for Film and Music,332100011559,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K400,2630 BENSON AVENUE,BROOKLYN,NY,11214,3068830001,30600,313,47,BK26,Gravesend,Eugenia Kelch,PRINCIPAL,718-333-7750,718-333-7775,21,21,HS06,,"PRAYOR, MICHAEL",HS06,,KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL"
21K572,K572,Expeditionary Learning School for Community Leaders,332100011572,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K400,2630 BENSON AVENUE,BROOKLYN,NY,11214,3068830001,30600,313,47,BK26,Gravesend,Thomas Mullen,I.A. PRINCIPAL,718-333-7700,718-333-7725,21,21,HS12,,"PELLES, KATHY",HS12,,AFSA,"ANORMALIZA, ALEXANDRA",FSC Executive Director,718-935-5618,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY"
21K620,K620,William E. Grady Career and Technical Education High School,332100011620,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1957,Open,K620,25 BRIGHTON 4TH ROAD,BROOKLYN,NY,11235,3072610201,36600,313,48,BK19,Brighton Beach,Tarah Montalbano,PRINCIPAL,718-332-5000,718-332-2544,21,21,HS06,,"PRAYOR, MICHAEL",HS06,,KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL"
21K690,K690,Brooklyn Studio Secondary School,332100011690,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 1999,Open,K721,8310 21ST AVENUE,BROOKLYN,NY,11214,3063290032,28800,311,47,BK28,Bensonhurst West,ANDREA CILIOTTA,PRINCIPAL,718-266-5032,718-266-5093,21,21,HS06,,"PRAYOR, MICHAEL",HS06,,KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL"
21K728,K728,Liberation Diploma Plus,332100011728,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul 1 2007,Open,K728,2865 WEST 19TH STREET,BROOKLYN,NY,11224,3070200039,32600,313,47,BK21,Seagate-Coney Island,APRIL LEONG,PRINCIPAL,718-946-6812,718-946-6825,21,21,HS10,,"ROTONDO, PAUL",HS10,,KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL"
21K840,K840,Brooklyn's Daily Discovery Pre-K Center,,DOE,General Academic,District Pre-K Center,PK,,Jul 1 2015,Open,K597,2202 60th Street,BROOKLYN,NY,11204,3065490001,44600,312,44,BK88,Borough Park,Jill Skop,PRINCIPAL,,,21,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",K03G,"DIMOLA, ISABEL",,,,,,,
22K014,K014,J.H.S. 014 Shell Bank,332200010014,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1952,Open,K014,2424 BATCHELDER STREET,BROOKLYN,NY,11235,3074240001,59600,315,48,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Teri Ahearn,I.A. PRINCIPAL,718-743-0220,718-769-8632,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",K822,"BOVE, JULIA",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
22K052,K052,P.S. 052 Sheepshead Bay,332200010052,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1950,Open,K052,2675 EAST 29 STREET,BROOKLYN,NY,11235,3074740001,60000,315,48,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,KRISTIN HURLEY,PRINCIPAL,718-648-0882,718-648-4636,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",K822,"BOVE, JULIA",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
22K078,K078,J.H.S. 078 Roy H. Mann,332200010078,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1964,Open,K078,1420 EAST 68 STREET,BROOKLYN,NY,11234,3083880002,69602,318,46,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Anthony Cusumano,PRINCIPAL,718-763-4701,718-251-3439,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",K822,"BOVE, JULIA",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
22K109,K109,P.S. 109,332200010109,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Sep 8 1995,Open,K395,1001 EAST 45 STREET,BROOKLYN,NY,11203,3050220002,83600,317,45,BK91,East Flatbush-Farragut,Kerdy Bertrand,PRINCIPAL,718-693-3426,718-693-3072,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",K822,"BOVE, JULIA",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
22K119,K119,P.S. 119 Amersfort,332200010119,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1904,Open,K119,3829 AVENUE K,BROOKLYN,NY,11210,3077860001,73400,318,45,BK58,Flatlands,LISA FERNANDEZ,PRINCIPAL,718-377-7696,718-338-0694,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",K822,"BOVE, JULIA",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
22K134,K134,P.S. K134,332200010134,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1999,Open,K849,4001 18 AVENUE,BROOKLYN,NY,11218,3054160048,48000,314,44,BK42,Flatbush,D RAMSARAN,PRINCIPAL,718-436-7200,718-686-2205,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",K822,"BOVE, JULIA",KFSS,Mauriciere de Govia,FSC Executive Director,718-240-3677,,,
