School Name,BoroughCode,Geographical District,Project Description,Construction Award,Project type,Building ID,Building Address,City,Postcode,Borough,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA,Location 1,Data As Of
I.S. 243 - BRONX,X,10,ROOFS/PARAPETS/EXT MASONRY/WINDOWS,50553000,CIP,X435,500 EAST FORDHAM ROAD,Bronx,10458,BRONX    ,40.860043,-73.888267,6,15,387,2011810,2030590001,Belmont                                                                    ,"(40.860043, -73.888267)",11/13/2017
DEWITT CLINTON HS - X,X,10,EXTERIOR MASONRY/FLOOD ELIMINATION/PARAPETS/ROOF,27189000,CIP,X440,100 W MOSHOLU PKWY S,Bronx,10468,BRONX    ,40.882178,-73.88691,7,11,409,2095215,2032510201,Van Cortlandt Village                                                      ,"(40.882178, -73.88691)",11/13/2017
BRONX HS OF SCIENCE - X,X,10,ROOF REPLACEMENT/PARAPETS,8985000,CIP,X445,75 W 205 STREET,Bronx,10468,BRONX    ,40.87759,-73.89104,7,11,409,2094706,2032510201,Van Cortlandt Village                                                      ,"(40.87759, -73.89104)",11/13/2017
HARRY S. TRUMAN HS - X,X,11,EXT MASONRY/PARAPETS,3715000,CIP,X455,750 BAYCHESTER AVENUE,Bronx,10475,BRONX    ,40.874091,-73.833904,10,12,46201,2116159,2051410150,Co-op City                                                                 ,"(40.874091, -73.833904)",11/13/2017
UNIVERSITY HEIGHTS HS - BRONX,X,7,ATHLETIC FIELDS,7421000,CIP,X471,701 ST ANNS AVENUE,Bronx,10455,BRONX    ,40.81825,-73.91103,1,17,71,2001153,2023590240,Melrose South-Mott Haven North                                             ,"(40.81825, -73.91103)",11/13/2017
JOHN F. KENNEDY HS - BRONX,X,10,PARKING AREA LIGHTING/TCU REMOVAL AND PLAYGROUND,2138000,CIP,X475,99 TERRACE VIEW AVENUE,Bronx,10463,BRONX    ,40.877105,-73.912256,8,10,309,1064532,1022150080,Marble Hill-Inwood                                                         ,"(40.877105, -73.912256)",11/13/2017
JOHN F. KENNEDY HS - BRONX,X,10,SCIENCE LAB UPGRADE,5547000,CIP,X475,99 TERRACE VIEW AVENUE,Bronx,10463,BRONX    ,40.877105,-73.912256,8,10,309,1064532,1022150080,Marble Hill-Inwood                                                         ,"(40.877105, -73.912256)",11/13/2017
MARBLE HILL INTERNATIONAL HS -,X,10,EXT MASONRY/FLOOD/PARAPETS/ROOFS,10490000,CIP,X475,99 TERRACE VIEW AVENUE,Bronx,10463,BRONX    ,40.877105,-73.912256,8,10,309,1064532,1022150080,Marble Hill-Inwood                                                         ,"(40.877105, -73.912256)",11/13/2017
ALFRED E. SMITH HS - X,X,7,FY16 RESO A AUDITORIUM UPGRADE,464500,CIP,X600,333 EAST 151 STREET,Bronx,10451,BRONX    ,40.818232,-73.919867,1,17,67,2001874,2024110022,Melrose South-Mott Haven North                                             ,"(40.818232, -73.919867)",11/13/2017
X721 SPED - BRONX,X,11,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,5390630,CIP,X722,2697 WESTCHESTER AVENUE,Bronx,10461,BRONX    ,40.842289,-73.838949,11,13,284,2045725,2041330200,Van Nest-Morris Park-Westchester Square                                    ,"(40.842289, -73.838949)",11/13/2017
BRONX HS FOR THE VISUAL ARTS -,X,11,COMPLETION OF PHASE II MERCY COLLEGE,892000,CIP,X839,2040 ANTIN PLACE,Bronx,10462,BRONX    ,40.851405,-73.865036,11,13,228,2048811,2042900048,Pelham Parkway                                                             ,"(40.851405, -73.865036)",11/13/2017
P.S. 246 - BRONX,X,10,ELEVATOR/EXT MSNRY/FLOOD/ PARAPETS/ROOFS/WALL,11448000,CIP,X843,2641 GRAND CONCOURSE,Bronx,10468,BRONX    ,40.865593,-73.894758,7,14,401,2013830,2031680027,Bedford Park-Fordham North                                                 ,"(40.865593, -73.894758)",11/13/2017
P.S. 32 - BROOKLYN,K,15,Addition,74426000,CAP,K032,317 HOYT STREET,Brooklyn,11231,BROOKLYN ,40.680445,-73.991949,6,39,75,3395587,3004370001,Carroll Gardens-Columbia Street-Red Hook                                   ,"(40.680445, -73.991949)",01/31/2018
P.S. 101 - BROOKLYN,K,21,Addition,65999000,CAP,K101,2360 BENSON AVENUE,Brooklyn,11214,BROOKLYN ,40.597863,-73.991693,11,47,302,3185973,3068750032,Bensonhurst East                                                           ,"(40.597863, -73.991693)",01/31/2018
EDUCATIONAL CAMPUS @ 500 19TH,K,15,Lease,15400000,CAP,K280,500 19TH STREET,Brooklyn,11215,BROOKLYN ,40.656944,-73.983115,7,38,1502,3017307,3008890001,Windsor Terrace                                                            ,"(40.656944, -73.983115)",01/31/2018
P.S./I.S. 338 - BROOKLYN,K,22,Demo,739309,CAP,K338,21 HINCKLEY PLACE,Brooklyn,11218,BROOKLYN ,40.644469,-73.971032,12,40,492,3124801,3053420006,Kensington-Ocean Parkway                                                   ,"(40.644469, -73.971032)",01/31/2018
P.S./I.S. 338 - BROOKLYN,K,22,New,67683691,CAP,K338,21 HINCKLEY PLACE,Brooklyn,11218,BROOKLYN ,40.644469,-73.971032,12,40,492,3124801,3053420006,Kensington-Ocean Parkway                                                   ,"(40.644469, -73.971032)",01/31/2018
PRE-K CENTER @ 369 93RD STREET,K,20,New,27637000,CAP,K613,369 93RD STREET,Brooklyn,11209,BROOKLYN ,40.618041,-74.031381,10,43,58,3155119,3061030042,Bay Ridge                                                                  ,"(40.618041, -74.031381)",01/31/2018
P.S./I.S. @ 3269 ATLANTIC AVEN,K,19,New,14968000,CAP,K667,3269 ATLANTIC AVENEUE,Brooklyn,11218,,,,,,,,,,,01/31/2018
P.S. 677 - BROOKLYN,K,84,Lease,0,CAP,K677,139 MENAHAN STREET,Brooklyn,11221,BROOKLYN ,40.695717,-73.919473,4,37,419,3325706,3033060015,Bushwick South                                                             ,"(40.695717, -73.919473)",01/31/2018
P.S. 746 - BROOKLYN,K,20,New,92747000,CAP,K746,256 59TH STREET,Brooklyn,11220,BROOKLYN ,40.643337,-74.021011,7,38,22,3016235,3008610029,Sunset Park West                                                           ,"(40.643337, -74.021011)",01/31/2018
PRE-K CENTER @ 1355 84TH STREE,K,20,Lease,0,CAP,K762,1355 84TH STREET,Brooklyn,11228,BROOKLYN ,40.614466,-74.011425,10,43,150,3335077,3063090048,Dyker Heights                                                              ,"(40.614466, -74.011425)",01/31/2018
P.S. 884 - BROOKLYN,K,84,Lease,0,CAP,K884,15 SNYDER AVENUE,Brooklyn,11226,BROOKLYN ,40.648568,-73.957639,14,40,794,3117232,3051030101,Erasmus                                                                    ,"(40.648568, -73.957639)",01/31/2018
I.S. 323 - MANHATTAN,M,2,New,98820000,CAP,M323,75 MORTON STREET,Manhattan,10014,MANHATTAN,40.730999,-74.007191,2,3,69,1010407,1006030049,West Village                                                               ,"(40.730999, -74.007191)",01/31/2018
THE RIVERSIDE SCHOOL - MANHATT,M,3,New,74425721,CAP,M342,300 WEST 61ST STREET,Manhattan,10023,MANHATTAN,40.772883,-73.989609,7,6,151,1088870,1011717510,Lincoln Square                                                             ,"(40.772883, -73.989609)",01/31/2018
,M,2,,0,CAP,M777,227 WEST 27TH STREET,Manhattan,,MANHATTAN,40.747031,-73.99476,5,3,95,1014251,1007770018,Midtown-Midtown South                                                      ,"(40.747031, -73.99476)",01/31/2018
WEST END SECONDARY SCHOOL - MA,M,78,Lease,13694000,CAP,M837,227-243 WEST 61 STREET,Manhattan,10023,MANHATTAN,40.772007,-73.987479,7,6,151,1030328,1011540108,Lincoln Square                                                             ,"(40.772007, -73.987479)",01/31/2018
P.S. 303 - QUEENS,Q,28,Addition,65987000,CAP,Q003,108-55 69TH AVENUE,Queens,11375,QUEENS   ,40.725098,-73.845091,6,29,739,4052265,4022180021,Forest Hills                                                               ,"(40.725098, -73.845091)",01/31/2018
P.S. 303 - QUEENS,Q,28,Demo,5183000,CAP,Q003,108-55 69TH AVENUE,Queens,11375,QUEENS   ,40.725098,-73.845091,6,29,739,4052265,4022180021,Forest Hills                                                               ,"(40.725098, -73.845091)",01/31/2018
P.S. 11 - QUEENS,Q,30,Addition,91875000,CAP,Q011,54-25 SKILLMAN AVENUE,Queens,11377,QUEENS   ,40.745244,-73.90872,2,26,251,4552510,4012390001,Woodside                                                                   ,"(40.745244, -73.90872)",01/31/2018
P.S. 19 - QUEENS,Q,24,Addition,95491911,CAP,Q019,98-02 ROOSEVELT AVENUE,Queens,11368,QUEENS   ,40.749381,-73.867354,4,21,409,4437176,4016070001,North Corona                                                               ,"(40.749381, -73.867354)",01/31/2018
P.S. 24 - QUEENS,Q,25,Addition,82451000,CAP,Q024,141-11 HOLLY AVENUE,Queens,11355,QUEENS   ,40.75146,-73.817849,7,20,1205,4117403,4052010021,East Flushing                                                              ,"(40.75146, -73.817849)",01/31/2018
P.S. 49 - QUEENS,Q,24,Addition,31534000,CAP,Q049,63-60 80TH STREET,Queens,11379,QUEENS   ,40.719867,-73.875093,5,30,663,4069253,4029900045,Middle Village                                                             ,"(40.719867, -73.875093)",01/31/2018
P.S. 50 - QUEENS,Q,28,Addition,55182000,CAP,Q050,143-26 101 AVENUE,Queens,11435,QUEENS   ,40.695238,-73.807364,12,28,206,4214461,4100240012,Jamaica                                                                    ,"(40.695238, -73.807364)",01/31/2018
P.S. 66 - QUEENS,Q,27,Addition,27737773,CAP,Q066,85-11 102 STREET,Queens,11418,QUEENS   ,40.697836,-73.846558,9,32,24,4191497,4091830001,Richmond Hill                                                              ,"(40.697836, -73.846558)",01/31/2018
I.S. 125 - QUEENS,Q,24,Addition,83800000,CAP,Q125,46-02 47 AVENUE,Queens,11377,QUEENS   ,40.741131,-73.918945,2,26,235,4052874,4022840006,Hunters Point-Sunnyside-West Maspeth                                       ,"(40.741131, -73.918945)",01/31/2018
P.S. 129 - QUEENS,Q,25,Demo,1692000,CAP,Q129,128-02 7TH AVENUE,Queens,11356,QUEENS   ,40.790638,-73.839771,7,19,945,4096774,4039760001,Whitestone                                                                 ,"(40.790638, -73.839771)",01/31/2018
P.S. 131 - QUEENS,Q,29,Addition,0,CAP,Q131,170-45 84TH AVENUE,Queens,11432,QUEENS   ,40.716617,-73.794637,8,24,456,4211112,4098750001,Briarwood-Jamaica Hills                                                    ,"(40.716617, -73.794637)",01/31/2018
P.S. 143 - QUEENS,Q,24,Addition,87980000,CAP,Q143,34-74 113 STREET,Queens,11368,QUEENS   ,40.755451,-73.855192,3,21,381,4043827,4017560025,North Corona                                                               ,"(40.755451, -73.855192)",01/31/2018
P.S. 144 - QUEENS,Q,28,Addition,52373773,CAP,Q144,93-02 69 AVENUE,Queens,11375,QUEENS   ,40.714978,-73.853372,6,29,729,4076870,4032120001,Forest Hills                                                               ,"(40.714978, -73.853372)",01/31/2018
P.S. 163 - QUEENS,Q,25,Addition,43834000,CAP,Q163,159-01 59 AVENUE,Queens,11365,QUEENS   ,40.740565,-73.809131,7,20,1215,4146042,4067260070,Queensboro Hill                                                            ,"(40.740565, -73.809131)",01/31/2018
P.S. 176 - QUEENS,Q,29,Addition,50247000,CAP,Q176,120-45 235 STREET,Queens,11411,QUEENS   ,40.685492,-73.729982,13,27,614,4276382,4128200001,Cambria Heights                                                            ,"(40.685492, -73.729982)",01/31/2018
P.S. 128 - QUEENS,Q,24,Addition,31821000,CAP,Q247,69-10 65TH DRIVE,Queens,11379,QUEENS   ,40.715344,-73.886215,5,30,659,4070445,4030270037,Middle Village                                                             ,"(40.715344, -73.886215)",01/31/2018
P.S. 92 - QUEENS,Q,30,Addition,42410002,CAP,Q292,99-01 34TH AVENUE,Queens,11368,QUEENS   ,40.755418,-73.869017,3,21,377,4042496,4017140018,North Corona                                                               ,"(40.755418, -73.869017)",01/31/2018
P.S. 298 - QUEENS,Q,24,New,76850000,CAP,Q298,50-51 98TH STREET,Queens,11368,QUEENS   ,40.742167,-73.864109,4,21,44302,4046832,4018910001,Corona                                                                     ,"(40.742167, -73.864109)",01/31/2018
I.S./H.S. 336 - QUEENS,Q,78,Lease,19987000,CAP,Q336,124-06 14TH AVENUE,Queens,11356,QUEENS   ,40.785327,-73.843749,7,19,925,4098406,4040890045,College Point                                                              ,"(40.785327, -73.843749)",01/31/2018
P.S. 398 - QUEENS,Q,30,New,62139000,CAP,Q398,69-01 34TH AVENUE,Queens,11377,QUEENS   ,40.752493,-73.896922,3,25,291,4028492,4012420032,Jackson Heights                                                            ,"(40.752493, -73.896922)",01/31/2018
I.S. 419 - QUEENS,Q,24,Demo,6224000,CAP,Q419,111-10 ASTORIA BOULEVARD,Queens,11369,QUEENS   ,40.7599,-73.859218,3,21,373,4000000,4017050005,East Elmhurst                                                              ,"(40.7599, -73.859218)",01/31/2018
FRANCIS LEWIS HS ANNEX - QUEEN,Q,78,Demo,2288000,CAP,Q434,58-20 UTOPIA PARKWAY,Queens,11365,QUEENS   ,40.740724,-73.79283,11,20,1417,4148763,4068820001,Auburndale                                                                 ,"(40.740724, -73.79283)",01/31/2018
P.S. 143 ANNEX - QUEENS,Q,24,Lease,5972300,CAP,Q908,98-07 38TH AVENUE,Queens,11368,QUEENS   ,40.750246,-73.867825,3,21,409,4043936,4017610035,North Corona                                                               ,"(40.750246, -73.867825)",01/31/2018
D75 REPLACEMENT @ 15 FAIRFIELD,R,75,Demo,4767365,CAP,R089,15 FAIRFIELD STREET,Staten Island,10308,STATEN IS,40.56397,-74.150885,3,51,14605,5061911,5045860001,Great Kills                                                                ,"(40.56397, -74.150885)",01/31/2018
CURTIS HIGH SCHOOL ANNEX - STA,R,78,Addition,69360558,CAP,R453,105B HAMILTON AVENUE,Staten Island,10301,STATEN IS,40.644735,-74.081222,1,49,7,,,West New Brighton-New Brighton-St. George                                  ,"(40.644735, -74.081222)",01/31/2018
SUSAN E. WAGNER HS ANNEX - STA,R,78,Addition,24981900,CAP,R462,1220 MANOR ROAD,Staten Island,10314,STATEN IS,40.596624,-74.124334,2,50,181,5164530,5009550100,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,"(40.596624, -74.124334)",01/31/2018
P.S. 14 - BRONX,X,8,Addition,50850000,CAP,X014,3041 BRUCKNER BLVD,Bronx,10461,BRONX    ,40.835779,-73.825735,10,13,184,2072754,2053130092,Schuylerville-Throgs Neck-Edgewater Park                                   ,"(40.835779, -73.825735)",01/31/2018
P.S. 19 - BRONX,X,11,Addition,50877000,CAP,X019,4318 KATONAH AVENUE,Bronx,10470,BRONX    ,40.899295,-73.8675,12,11,45102,2019463,2033860001,Woodlawn-Wakefield                                                         ,"(40.899295, -73.8675)",01/31/2018
P.S. 46 - BRONX,X,10,Addition,84478000,CAP,X046,279 EAST 196 STREET,Bronx,10458,BRONX    ,40.866827,-73.890725,7,15,40501,2094729,2032950001,Bedford Park-Fordham North                                                 ,"(40.866827, -73.890725)",01/31/2018
P.S. 97 - BRONX,X,11,Addition,362399,CAP,X097,1375 MACE AVENUE,Bronx,10469,BRONX    ,40.862839,-73.846791,11,13,314,2052739,2044740001,Allerton-Pelham Gardens                                                    ,"(40.862839, -73.846791)",01/31/2018
I.S. 14 - BROOKLYN,K,22,WATER PENETRATION/PLANYC BOILER/PLANYC CLIMATE,8219000,CIP,K014,2424 BATCHELDER STREET,Brooklyn,11235,BROOKLYN ,40.593521,-73.937672,15,48,596,3203617,3074240001,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             ,"(40.593521, -73.937672)",01/31/2018
P.S. 414 - BROOKLYN,K,14,STRUCTURAL STABILIZATION,218481.89,CIP,K019,325 SOUTH 3RD STREET,Brooklyn,11211,BROOKLYN ,40.709647,-73.95465,1,34,527,3063188,3024230001,North Side-South Side                                                      ,"(40.709647, -73.95465)",01/31/2018
P.S. 21 - BROOKLYN,K,16,LOW VOLTAGE ELECTRICAL SYSTEMS,1037000,CIP,K021,180 CHAUNCEY STREET,Brooklyn,11233,BROOKLYN ,40.680727,-73.926597,3,36,381,3047914,3016920017,Crown Heights North                                                        ,"(40.680727, -73.926597)",01/31/2018
FREDERICK DOUGLASS ACADEMY IV,K,16,FULL PROGRAM ACCESSIBILITY/LOW VOLTAGE ELECTRICAL,6750000,CIP,K026,1014 LAFAYETTE AVENUE,Brooklyn,11221,BROOKLYN ,40.692126,-73.931731,3,36,291,3393805,3016160001,Stuyvesant Heights                                                         ,"(40.692126, -73.931731)",01/31/2018
P.S. 34 - BROOKLYN,K,14,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,4448000,CIP,K034,131 NORMAN AVENUE,Brooklyn,11222,BROOKLYN ,40.726135,-73.949649,1,33,573,3065733,3026220028,Greenpoint                                                                 ,"(40.726135, -73.949649)",01/31/2018
I.S. 35 - BROOKLYN,K,16,FULL PROGRAM ACCESSIBILITY,8275000,CIP,K035,272 MACDONOUGH STREET,Brooklyn,11233,BROOKLYN ,40.681896,-73.935963,3,36,273,3047054,3016740011,Stuyvesant Heights                                                         ,"(40.681896, -73.935963)",01/31/2018
P.S. 48 - BROOKLYN,K,20,FLOOD ELIMINATION/EXTERIOR MASONRY/WINDOWS,10800000,CIP,K048,6015 18 AVENUE,Brooklyn,11204,BROOKLYN ,40.621871,-73.987396,12,44,244,3132140,3055190001,Borough Park                                                               ,"(40.621871, -73.987396)",01/31/2018
BROOKLYN COLLEGIATE: A COLLEGE,K,23,LOW VOLTAGE ELECTRICAL SYSTEM,867000,CIP,K055,2021 BERGEN STREET,Brooklyn,11233,BROOKLYN ,40.674103,-73.913273,16,41,36501,3038939,3014480001,Ocean Hill                                                                 ,"(40.674103, -73.913273)",01/31/2018
BROOKLYN LANDMARK ELEMENTARY S,K,23,ENY DANCE STUDIO,203800,CIP,K073,251 MACDOUGAL STREET,Brooklyn,11233,BROOKLYN ,40.680318,-73.910644,16,37,369,3041561,3015280001,Ocean Hill                                                                 ,"(40.680318, -73.910644)",01/31/2018
K753 SPED - BROOKLYN,K,13,LOW VOLTAGE ELECTRICAL SYSTEM/ANSUL SYSTEM,706260,CIP,K085,510 CLERMONT AVENUE,Brooklyn,11238,BROOKLYN ,40.682533,-73.968769,2,35,179,3057521,3020080001,Fort Greene                                                                ,"(40.682533, -73.968769)",01/31/2018
K753 SPED - BROOKLYN,K,13,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,4827000,CIP,K085,510 CLERMONT AVENUE,Brooklyn,11238,BROOKLYN ,40.682533,-73.968769,2,35,179,3057521,3020080001,Fort Greene                                                                ,"(40.682533, -73.968769)",01/31/2018
I.S. 88 - BROOKLYN,K,15,PLANYC BOILER REPLACEMENT/PLANYC CLIMATE CONTROL,5896000,CIP,K088,544 7TH AVENUE,Brooklyn,11215,BROOKLYN ,40.660024,-73.987637,7,38,147,3331276,3008800001,Sunset Park West                                                           ,"(40.660024, -73.987637)",01/31/2018
P.S. 95 - BROOKLYN,K,21,PARAPET/ROOFS/EXT MASONRY,4743000,CIP,K095,345 VAN SICKLEN STREET,Brooklyn,11223,BROOKLYN ,40.595698,-73.97518,15,47,398,3192661,3071230066,Gravesend                                                                  ,"(40.595698, -73.97518)",01/31/2018
P.S. 102 - BROOKLYN,K,20,WATER INFILTRATION/ROOFS/EXT MASONRY,11467000,CIP,K102,211 72 STREET,Brooklyn,11209,BROOKLYN ,40.63402,-74.029036,10,43,68,3146491,3058900001,Bay Ridge                                                                  ,"(40.63402, -74.029036)",01/31/2018
P.S. 104 - BROOKLYN,K,20,WATER INFILTRATION/FLOOD/PARAPETS/ROOFS,10521000,CIP,K104,9115 5TH AVENUE,Brooklyn,11209,BROOKLYN ,40.618415,-74.028842,10,43,160,3154775,3060880001,Bay Ridge                                                                  ,"(40.618415, -74.028842)",01/31/2018
